Timestamp,TransactionID,AccountID,Amount,Merchant,TransactionType,Location,anomaly
590,1071,12,7707.18,5,1,2,1
591,1945,9,59908.47,3,1,3,1
592,488,10,1520.92,2,2,1,1
593,893,14,70665.92,5,0,1,1
594,2,2,59770.85,3,0,1,1
595,199,14,15491.31,5,1,4,1
596,1879,13,58762.71,1,2,2,1
597,1205,0,1549.34,3,1,2,1
598,181,9,93965.75,9,0,4,-1
599,1400,1,73943.43,5,2,2,1
600,1825,7,74285.07,1,1,0,1
601,592,10,91455.72,3,0,1,1
602,1700,2,915.33,7,0,1,-1
603,1308,14,24209.79,3,0,2,1
604,1730,12,5011.36,3,1,2,1
605,435,10,7723.75,1,1,4,1
606,1940,8,21542.28,0,1,3,1
607,702,12,83850.8,5,1,1,1
608,210,2,28337.64,7,2,1,1
609,1105,11,74290.72,7,1,1,1
610,1438,1,42755.29,5,1,2,1
611,1217,0,86520.68,0,2,4,-1
612,1610,7,78740.83,4,2,4,1
613,661,2,63799.05,5,2,0,1
614,724,3,14447.32,1,2,1,1
615,804,14,20117.86,5,1,4,1
616,1861,11,2840.84,0,1,1,-1
617,1971,11,65520.82,0,2,4,-1
618,11,4,7058.49,9,0,3,-1
619,1395,8,81414.43,3,1,1,1
620,1960,10,806.36,7,2,2,-1
621,1197,4,35385.38,3,0,4,1
622,374,5,91379.71,4,2,3,1
623,226,1,27157.16,0,0,4,-1
624,1810,14,7773.3,2,1,2,1
625,1590,10,67697.31,0,1,1,1
626,1350,14,1334.97,8,0,4,-1
627,694,4,72195.7,3,1,4,1
628,474,12,209.19,1,0,0,-1
629,49,5,16144.67,0,2,2,1
630,1598,2,73244.06,2,2,3,1
631,750,6,10543.49,3,2,2,1
632,288,3,31107.14,6,1,1,1
633,201,6,74941.55,7,1,4,1
634,412,6,75388.97,0,1,1,1
635,1257,13,70217.59,0,0,3,1
636,421,8,54673.06,0,2,4,1
637,1076,6,11548.31,0,0,4,1
638,1917,12,14292.77,9,0,4,-1
639,389,1,89568.52,6,2,2,1
640,143,10,77651.17,0,1,2,1
641,1169,4,40817.82,4,1,3,1
642,451,14,73134.34,8,0,4,-1
643,1451,11,84334.18,2,1,2,1
644,250,5,51061.07,2,2,2,1
645,1366,6,46636.31,4,2,2,1
646,286,7,90178.39,1,2,0,1
647,1724,14,74310.72,3,0,2,1
648,1650,7,37553.14,5,1,0,1
649,1094,4,55910.34,2,1,1,1
650,799,5,37259.6,6,2,0,1
651,592,3,72276.55,9,1,1,1
652,1955,2,37928.86,1,2,2,1
653,1895,3,63202.55,1,0,2,1
654,1063,13,42612.84,9,0,4,-1
655,950,12,67750.57,3,0,1,1
656,1428,8,62051.17,6,0,0,1
657,1030,4,15876.3,6,1,1,1
658,905,1,88913.9,4,0,3,1
659,1827,1,41502.97,5,1,2,1
660,73,4,21499.11,9,1,2,1
661,839,7,13373.72,2,2,3,1
662,382,0,27201.88,5,0,1,1
663,1642,8,63641.06,0,2,4,1
664,623,10,69467.15,3,1,3,1
665,1998,10,81495.82,3,1,0,1
666,993,9,36841.04,7,0,4,1
667,1528,11,3377.3,4,1,4,1
668,1809,13,85813.46,5,0,1,1
669,588,13,73625.53,6,0,3,1
670,315,13,24908.38,5,0,1,1
671,336,3,32670.66,9,1,4,1
672,1843,8,57120.52,0,1,0,1
673,1399,2,84919.41,5,1,0,1
674,366,10,23209.5,5,1,3,1
675,509,9,3903.41,9,1,1,1
676,260,10,86444.68,9,1,2,1
677,1644,4,63835.84,2,1,3,1
678,1711,4,38929.15,3,1,1,1
679,719,7,34197.11,4,1,1,1
680,1891,8,44311.51,1,2,2,1
681,779,9,93993.78,1,1,3,1
682,1875,12,92505.47,4,1,2,1
683,1524,6,97425.02,5,2,1,1
684,1815,12,59934.22,7,2,3,1
685,1937,0,83738.33,1,2,2,-1
686,1306,2,69966.96,7,2,0,1
687,275,11,53598.15,7,2,4,1
688,1970,7,57265.0,5,2,0,1
689,515,1,74059.07,7,1,0,1
690,38,4,42339.28,0,1,1,1
691,1466,4,97618.94,7,1,4,1
692,267,13,88459.48,8,1,1,1
693,1126,10,89737.61,6,0,4,1
694,843,5,33534.55,6,0,0,1
695,1939,0,85256.22,2,2,1,-1
696,138,7,41627.64,9,2,1,1
697,1196,7,26863.53,9,1,4,1
698,122,8,98530.53,8,1,1,1
699,113,13,21978.48,7,2,0,-1
700,83,9,67402.68,3,0,3,1
701,125,9,14700.72,5,1,3,1
702,1234,12,70670.49,4,2,3,1
703,499,5,31175.87,6,0,2,1
704,303,6,30653.28,8,1,3,1
705,901,13,36387.33,5,0,2,1
706,1653,7,66724.56,7,0,3,1
707,329,6,53806.89,6,0,2,1
708,64,14,94042.52,9,1,4,-1
709,120,4,74166.73,5,1,0,1
710,392,14,85980.87,1,1,0,1
711,967,14,51389.93,7,0,4,1
712,1832,0,17557.41,2,0,2,1
713,978,1,86961.91,5,1,2,1
714,1828,2,14130.94,5,0,1,1
715,486,8,18291.95,1,2,4,1
716,1359,13,55881.01,8,2,1,1
717,1896,8,89399.58,0,1,4,1
718,311,10,17520.56,8,1,2,1
719,1208,5,52012.21,3,1,0,1
720,1473,4,87068.2,1,0,0,-1
721,1446,4,23213.25,3,0,2,1
722,1902,4,9386.71,9,2,1,-1
723,101,12,29153.18,7,1,3,1
724,152,2,58998.89,4,0,0,1
725,553,4,15457.68,1,2,3,1
726,596,0,70411.29,1,0,3,1
727,1757,2,3056.06,4,1,2,1
728,1929,8,61516.76,8,2,0,1
729,1421,10,5033.8,3,2,2,1
730,944,9,92839.07,0,1,1,1
731,138,14,33607.35,0,0,2,1
732,1948,13,28112.16,0,1,3,1
733,808,8,75079.46,0,0,3,1
734,1704,10,56582.5,6,2,3,1
735,1572,10,74945.11,2,2,2,1
736,1077,8,41864.04,7,0,4,1
737,156,7,66790.11,2,1,0,1
738,1193,11,67853.21,5,2,4,1
739,440,9,73909.31,9,0,1,1
740,780,1,45567.36,9,0,2,1
741,282,12,43570.12,2,2,0,1
742,422,5,7903.15,0,2,3,1
743,1796,13,54104.88,7,2,0,-1
744,1065,3,16496.83,7,1,4,1
745,1486,6,50156.78,9,2,3,1
746,109,1,64755.17,7,2,1,1
747,955,13,81742.61,9,1,2,1
748,1191,8,21252.6,4,2,3,1
749,1280,7,89557.33,6,1,2,1
750,302,14,72973.89,2,2,4,-1
751,1983,9,83096.61,5,0,4,-1
752,563,9,28801.65,9,2,0,1
753,1972,5,63227.49,7,0,3,1
754,1029,11,90242.28,6,1,3,1
755,1624,3,87303.21,7,1,1,1
756,641,7,56062.38,3,0,1,1
757,1526,10,9882.73,4,1,4,1
758,1511,2,98057.02,4,0,1,1
759,1725,7,73889.28,2,2,1,1
760,90,3,87312.15,7,1,4,1
761,1881,11,42360.56,8,1,3,1
762,802,6,14439.48,3,0,0,1
763,1885,12,21833.8,4,1,2,1
764,953,14,57767.4,5,2,4,1
765,400,0,7653.22,2,0,2,1
766,1477,11,20913.85,0,2,2,1
767,1440,5,91290.12,2,2,4,1
768,1617,11,76190.74,0,1,4,1
769,20,8,1685.46,4,2,3,1
770,936,12,53161.9,9,1,4,1
771,1984,9,24984.72,1,2,0,-1
772,1761,14,71478.18,6,1,1,1
773,1528,2,4413.6,2,0,1,1
774,1044,9,55070.83,9,0,4,1
775,501,12,25541.08,0,1,0,1
776,185,11,67585.53,4,1,0,1
777,1787,2,2925.23,3,0,3,1
778,344,4,71014.38,2,2,1,1
779,656,14,31311.88,1,1,0,1
780,1302,12,63545.08,8,1,3,1
781,284,7,4314.81,4,0,0,1
782,706,2,89360.52,6,0,3,1
783,1438,3,37910.26,6,2,3,1
784,191,6,48407.22,8,0,3,1
785,264,11,32527.87,2,2,1,1
786,1791,0,69672.54,3,0,2,1
787,1976,10,85720.59,7,2,1,1
788,621,0,40027.23,6,1,4,1
789,1737,1,2586.7,6,2,2,-1
790,617,0,30456.21,8,1,3,1
791,121,4,22275.38,3,1,2,1
792,1916,7,17101.93,8,2,3,1
793,21,5,39316.46,6,1,2,1
794,56,5,15970.89,1,2,1,1
795,538,2,83016.8,5,0,2,1
796,526,5,86842.27,8,2,3,1
797,1489,2,3948.79,0,1,3,1
798,1426,10,73118.42,5,0,0,1
799,1435,6,24794.86,9,0,0,1
800,1998,11,54424.42,7,1,0,1
801,223,4,83238.03,0,1,4,1
802,1406,13,25946.25,7,0,3,1
803,1690,9,45011.36,4,2,3,1
804,107,4,87064.68,4,0,1,1
805,1040,9,69383.62,3,1,4,1
806,1576,10,80545.18,6,0,0,1
807,1202,11,34662.41,1,2,3,1
808,1961,11,3476.92,2,1,3,1
809,1615,2,64154.03,3,2,0,1
810,1081,6,29735.75,6,1,1,1
811,639,11,87513.05,8,0,0,1
812,84,7,4539.01,6,2,1,1
813,781,11,67130.37,1,0,3,1
814,1610,1,50466.86,3,1,3,1
815,1420,6,65945.7,8,0,4,1
816,1351,8,98517.6,1,1,0,1
817,182,7,61881.02,7,0,4,1
818,1919,2,27901.02,6,0,0,-1
819,392,1,52364.82,0,0,1,1
820,415,0,65212.79,4,2,3,1
821,715,13,51168.74,2,2,1,1
822,358,7,67387.15,2,1,3,1
823,1772,0,94393.39,0,2,0,-1
824,1660,5,37816.3,8,0,3,1
825,1383,1,23340.95,7,0,3,1
826,1227,10,65046.02,5,0,0,1
827,1727,2,11352.95,1,2,2,1
828,386,3,33203.83,9,0,3,1
829,987,14,25866.57,3,1,0,1
830,1531,0,67287.98,3,2,1,1
831,458,6,80554.54,1,0,0,1
832,1571,3,16598.44,6,0,3,1
833,1581,5,83983.64,7,2,3,1
834,171,1,40664.99,7,2,0,-1
835,789,9,72686.61,3,0,2,1
836,1935,9,61452.43,5,1,4,1
837,257,2,92429.46,4,1,0,1
838,1903,0,66508.95,6,2,0,-1
839,474,14,46072.38,1,0,4,1
78720,911,9,64493.84,0,0,1,1
78721,1761,3,25455.59,5,2,4,1
78722,1169,9,56578.84,8,0,2,1
78723,703,11,66630.12,4,1,2,1
78724,1689,12,48009.94,6,1,1,1
78725,1055,11,87363.12,2,2,1,1
78726,1034,6,32700.83,0,0,3,1
78727,1055,9,68222.35,2,0,1,1
78728,978,8,66665.04,3,0,0,1
78729,109,12,87287.21,5,1,1,1
78730,1650,2,18672.13,8,2,0,1
78731,1467,6,61714.42,5,1,1,1
78732,1103,9,55109.58,9,1,3,1
78733,1049,2,27791.74,8,1,1,1
78734,1756,6,54439.05,9,2,1,1
78735,609,11,52326.07,2,2,0,1
78736,1714,0,61367.65,0,1,1,1
78737,1467,11,89364.59,6,1,4,1
78738,388,14,70046.18,5,2,0,1
78739,1071,8,91134.81,4,0,4,1
78740,1558,4,70213.72,8,2,0,1
78741,111,0,67613.74,9,1,0,1
78742,515,14,25095.4,6,2,0,1
78743,1719,6,34569.04,8,2,4,1
78744,547,0,50598.11,2,2,0,1
78745,1193,8,45179.43,3,0,4,1
78746,1766,5,88328.53,2,2,3,1
78747,1453,6,61646.65,5,2,2,1
78748,573,12,64880.05,1,0,2,1
78749,1257,1,26254.43,1,2,1,1
78750,1801,0,12691.13,4,2,0,1
78751,1904,9,20891.01,9,0,3,1
78752,1397,4,57702.39,7,1,0,1
78753,1079,9,7937.24,8,2,0,1
78754,1454,4,14355.51,3,0,2,1
78755,640,5,75515.81,6,0,0,1
78756,1492,5,31507.89,1,2,0,1
78757,617,1,27714.15,6,0,2,1
78758,1315,1,98775.08,9,0,0,-1
78759,819,13,40548.23,4,2,4,1
78760,630,14,89507.58,9,0,0,1
78761,728,5,2216.39,8,2,4,1
78762,1827,12,22676.8,4,1,3,1
78763,797,12,38101.37,5,2,1,1
78764,178,2,45938.55,5,0,3,1
78765,1060,3,4845.79,9,1,0,1
78766,1879,7,26454.54,1,0,3,1
78767,219,6,63149.56,8,1,2,1
78768,123,12,24747.5,6,1,2,1
78769,1184,1,18491.99,4,1,4,1
78770,643,10,52344.9,9,1,3,1
78771,898,12,44188.95,2,1,3,1
78772,1276,4,38676.84,5,1,4,1
78773,416,8,88357.64,7,1,3,1
78774,1268,6,50574.62,4,1,4,1
78775,180,12,52049.74,2,0,0,1
78776,1261,4,11362.93,6,1,3,1
78777,500,11,54131.6,4,0,3,1
78778,574,5,45433.3,0,0,3,1
78779,223,14,12703.17,9,2,2,1
79380,1357,14,5919.99,5,1,4,1
79381,503,14,14264.23,1,1,0,1
79382,383,14,5551.03,7,1,2,1
79383,1148,9,57966.11,3,2,2,1
79384,1993,8,96780.6,5,1,4,1
79385,327,10,9705.6,5,2,3,1
79386,102,1,54697.42,1,1,0,1
79387,1439,4,28067.28,8,1,1,1
79388,192,8,32499.03,9,2,4,1
79389,504,13,39939.26,2,1,1,1
79390,972,3,73089.73,0,1,0,1
79391,1879,9,86643.65,0,0,3,1
79392,707,7,65230.99,7,2,4,1
79393,737,12,56859.54,5,1,0,1
79394,1650,5,1117.74,6,1,4,1
79395,1771,13,12765.74,8,0,1,1
79396,1600,12,48385.42,6,2,4,1
79397,1435,7,57563.59,0,0,2,1
79398,1573,12,31507.9,1,1,1,1
79399,1647,12,78023.46,3,1,1,1
79400,1610,10,56743.42,4,2,4,1
79401,683,0,13326.88,4,2,4,1
79402,699,0,69404.8,1,0,3,1
79403,582,14,49628.96,8,0,4,1
79404,111,5,10476.55,2,1,4,1
79405,422,0,9151.28,1,0,0,-1
79406,1881,13,52142.49,0,0,4,1
79407,1077,3,12178.31,1,0,3,1
79408,1136,8,80841.4,8,2,1,1
79409,1824,0,32748.82,0,2,0,1
79410,1858,12,38479.41,8,0,4,1
79411,746,10,42655.71,8,1,3,1
79412,40,5,71492.8,1,0,2,1
79413,1421,6,38751.26,7,0,4,1
79414,181,1,93275.97,2,0,0,1
79415,105,12,66260.17,1,1,3,1
79416,700,4,1904.35,9,0,2,1
79417,38,8,4931.6,8,2,4,1
79418,1186,8,90323.33,9,0,0,1
79419,1307,4,67492.57,9,0,0,1
79420,1100,7,68051.14,6,1,4,1
79421,196,4,30345.52,2,0,2,1
79422,1776,7,32862.53,6,0,4,1
79423,173,14,72933.69,6,2,1,1
79424,1664,8,42752.38,5,0,1,1
79425,835,2,691.4,7,0,0,1
79426,45,14,32379.85,2,1,2,1
79427,547,11,64160.44,2,0,2,1
79428,188,6,26748.85,2,2,0,1
79429,686,9,48569.83,0,1,4,1
79430,1970,12,85724.52,1,0,3,1
79431,1129,11,68257.22,8,1,2,1
79432,1651,13,23135.68,2,2,3,1
79433,344,8,17720.94,2,2,4,1
79434,1518,13,23569.93,7,1,0,1
79435,153,11,85852.06,8,0,2,1
79436,1632,6,8205.75,5,1,1,1
79437,1319,11,30721.49,6,1,2,1
79438,840,11,8824.33,6,0,1,1
79439,1826,1,54895.47,1,1,0,1
79680,723,14,30794.33,0,1,4,1
79681,650,8,70941.79,2,2,4,1
79682,381,6,14208.01,7,1,3,1
79683,84,11,88639.17,5,1,3,1
79684,1783,12,27063.22,2,2,4,1
79685,429,7,77552.77,3,0,4,1
79686,30,7,36919.93,8,0,3,1
79687,120,11,46264.73,6,1,4,1
79688,1913,11,6322.36,5,2,2,1
79689,425,5,86918.79,3,0,4,1
79690,1730,11,19579.31,1,2,2,1
79691,1932,0,27694.23,6,2,0,1
79692,1552,12,32092.25,5,0,2,1
79693,1251,10,92069.93,2,0,4,1
79694,571,14,41875.33,8,2,2,1
79695,999,9,51302.81,5,2,3,1
79696,516,4,12045.15,0,2,2,1
79697,1883,0,70559.22,3,0,3,1
79698,343,2,74405.42,0,2,2,1
79699,516,9,91784.91,1,1,3,1
79700,1860,13,3905.4,7,2,4,-1
79701,146,10,68654.53,9,0,3,1
79702,1910,11,1000.97,9,2,3,-1
79703,815,8,80808.7,1,2,3,1
79704,1034,9,99213.64,3,2,1,1
79705,914,10,53470.75,8,1,0,1
79706,360,8,12196.73,5,1,2,1
79707,799,0,13710.72,6,1,2,1
79708,1946,3,41745.3,5,1,0,1
79709,290,4,73743.62,9,2,2,1
79710,631,5,6032.09,6,2,2,1
79711,355,5,67405.01,7,2,1,1
79712,659,12,12393.36,1,1,3,1
79713,1020,0,82126.8,5,0,2,1
79714,878,0,24703.65,4,1,4,1
79715,88,13,21236.44,0,2,1,1
79716,331,14,80300.1,6,0,0,1
79717,969,7,37711.62,3,2,1,1
79718,1111,1,19435.41,0,0,0,1
79719,959,11,73949.53,3,0,4,1
79720,93,11,79314.92,5,0,2,1
79721,339,12,27406.07,6,1,0,1
79722,1189,1,73473.51,3,0,1,1
79723,945,10,14128.49,6,2,2,1
79724,1831,12,62027.93,9,1,1,1
79725,977,4,14610.64,8,0,1,1
79726,377,6,80828.74,6,0,2,1
79727,664,5,67143.89,5,1,3,1
79728,1537,1,59650.74,3,0,0,1
79729,261,0,19676.85,9,1,0,1
79730,1511,14,52612.99,0,2,1,1
79731,1442,1,18024.06,3,2,4,1
79732,329,14,68390.17,5,1,3,1
79733,1992,2,5583.53,4,1,4,1
79734,213,14,8067.28,7,2,2,1
79735,1619,13,91083.52,1,0,0,1
79736,382,13,30774.83,0,0,4,1
79737,1798,5,20587.38,4,0,3,1
79738,1661,4,55403.79,0,2,3,1
79739,1440,9,91649.75,1,0,2,1
79740,44,0,11499.49,3,2,1,1
79741,477,13,59746.95,8,0,1,1
79742,898,3,22705.58,2,2,0,1
79743,1487,14,69144.69,0,2,4,1
79744,174,7,91722.89,2,0,0,1
79745,1060,3,81182.55,2,1,2,1
79746,1519,1,36331.9,3,0,0,1
79747,1903,13,84505.51,0,0,2,1
79748,324,11,67378.89,9,0,0,1
79749,177,9,18650.12,8,2,1,1
79750,1629,1,59647.43,0,2,2,1
79751,1225,9,21610.98,3,0,3,1
79752,1399,7,42716.23,0,2,0,1
79753,1060,4,61832.9,1,2,4,1
79754,1916,9,5387.66,9,0,4,-1
79755,1768,0,83911.58,1,1,1,1
79756,232,3,70089.56,3,2,1,1
79757,1638,3,64849.97,5,0,0,1
79758,1198,7,32791.01,5,2,4,1
79759,85,13,47348.83,2,2,0,1
79760,200,10,8822.56,6,1,4,1
79761,1471,6,43040.35,9,0,4,1
79762,354,14,63535.98,5,0,3,1
79763,1340,13,32213.53,5,2,4,1
79764,1497,12,95312.48,9,2,0,1
79765,212,5,53226.97,9,2,2,1
79766,758,8,30284.49,2,0,0,1
79767,1857,9,17467.24,1,2,4,1
79768,1128,14,96982.19,4,1,3,1
79769,42,0,72116.02,5,0,1,1
79770,325,6,2486.24,8,2,3,1
79771,751,3,51936.08,9,0,0,1
79772,153,13,77444.21,9,0,3,1
79773,1979,11,55821.54,1,2,0,1
79774,1130,12,50242.16,0,2,4,1
79775,646,11,33638.98,6,2,3,1
79776,462,0,62355.68,5,1,3,1
79777,162,13,33733.32,5,0,2,1
79778,453,12,48354.97,1,0,0,1
79779,1281,3,23989.6,9,2,2,1
79780,229,1,6204.03,9,0,1,1
79781,1768,7,40236.68,7,2,4,1
79782,916,12,43795.61,4,2,3,1
79783,1652,0,39332.22,3,1,1,1
79784,1869,4,57095.0,7,0,0,1
79785,1233,1,40430.12,0,1,3,1
79786,236,1,86508.46,7,0,0,1
79787,75,8,68520.6,2,2,1,1
79788,373,0,9573.11,1,0,2,1
79789,1032,7,91280.95,4,2,4,1
79790,405,4,22039.71,7,1,3,1
79791,306,6,9966.98,1,0,4,1
79792,1980,3,7980.71,4,1,3,1
79793,1984,13,34592.43,6,2,0,1
79794,1255,6,87984.98,4,1,3,1
79795,939,4,27162.33,1,1,3,1
79796,1734,6,66978.75,2,1,0,1
79797,975,11,47421.05,9,0,4,1
79798,764,4,45033.18,0,1,4,1
79799,1626,2,20361.45,3,1,4,1
79800,1860,14,887.63,9,0,2,-1
79801,841,14,53840.93,5,2,0,1
79802,375,8,13378.23,1,0,3,1
79803,433,1,36346.76,9,2,0,1
79804,230,0,21523.41,8,0,1,1
79805,680,2,79801.82,5,1,4,1
79806,1136,8,24233.29,9,2,0,1
79807,1848,7,4708.78,3,0,0,1
79808,706,9,62891.0,8,0,4,1
79809,1620,2,94769.14,8,1,3,1
79810,57,5,39381.58,8,1,4,1
79811,1372,6,29176.43,3,0,3,1
79812,1718,0,16810.33,9,0,1,1
79813,1843,13,58334.89,9,2,3,1
79814,1513,5,66477.27,5,0,1,1
79815,1965,9,50468.68,1,0,1,1
79816,929,7,85684.97,0,2,2,1
79817,436,4,86437.98,3,2,0,1
79818,1918,9,75695.2,0,2,3,1
79819,21,7,48061.19,0,1,4,1
79820,943,9,87776.16,9,1,4,1
79821,122,6,82272.07,4,0,2,1
79822,14,10,85787.2,1,2,0,1
79823,1853,9,78007.01,6,0,0,1
79824,159,9,37591.49,1,0,3,1
79825,1991,1,32929.77,6,0,3,1
79826,1327,1,70970.04,2,0,2,1
79827,1561,0,28189.68,4,2,4,1
79828,1433,14,4715.37,9,0,0,-1
79829,522,13,42840.9,2,2,2,1
79830,753,5,60954.49,0,2,0,1
79831,324,6,88743.58,0,1,3,1
79832,1133,10,94537.71,7,2,0,1
79833,1907,11,27876.64,4,0,3,1
79834,1075,11,95214.87,2,0,2,1
79835,1153,8,82060.97,2,0,1,1
79836,198,6,35781.9,6,0,3,1
79837,233,12,71291.11,5,1,4,1
79838,1970,0,90960.44,0,0,3,-1
79839,1195,8,67973.68,5,1,3,1
79840,1356,2,53758.64,0,1,3,1
79841,1528,5,69293.96,0,0,3,1
79842,442,11,53826.63,0,1,0,1
79843,1361,4,5580.13,8,0,0,1
79844,1067,13,5914.42,3,1,4,1
79845,191,1,99028.61,1,0,1,-1
79846,707,12,38457.74,8,1,0,1
79847,1912,3,79403.5,5,1,1,1
79848,433,3,70551.95,4,0,4,1
79849,1602,1,26092.32,6,2,3,1
79850,1006,5,7969.71,1,1,2,1
79851,1987,7,86799.28,5,1,3,1
79852,960,9,9254.03,5,1,2,1
79853,1682,5,12450.94,2,1,3,1
79854,1321,5,34811.72,3,1,0,1
79855,1956,14,88902.33,1,1,0,-1
79856,1881,11,10650.11,7,0,2,1
79857,178,14,4800.91,9,0,0,-1
79858,867,1,30953.86,6,2,3,1
79859,1540,6,57658.73,9,0,0,1
79860,1253,5,280.79,2,1,3,1
79861,1679,7,59618.3,9,1,3,1
79862,1507,6,3045.08,1,0,3,1
79863,491,8,93783.2,5,2,1,1
79864,672,4,19917.35,0,1,4,1
79865,447,7,12573.09,6,0,0,1
79866,746,8,41120.32,9,0,1,1
79867,1686,8,13940.56,5,1,1,1
79868,1177,9,24173.48,7,2,1,1
79869,561,13,50597.52,7,0,0,1
79870,1794,5,1269.51,5,0,0,-1
79871,854,0,6099.95,8,2,2,1
79872,683,9,22591.7,9,2,1,1
79873,1377,8,29398.74,9,0,0,1
79874,711,12,5266.91,8,0,4,1
79875,326,4,91510.69,0,0,4,1
79876,636,8,26078.27,9,1,4,1
79877,934,1,63175.92,1,1,1,1
79878,292,12,29651.52,5,0,0,1
79879,1380,7,25818.18,8,1,2,1
79880,647,2,16363.74,6,1,3,1
79881,1128,9,11405.45,0,0,4,1
79882,1433,9,26563.1,1,1,4,1
79883,1998,7,63899.91,4,0,1,1
79884,1421,1,26518.67,1,1,2,1
79885,667,11,58507.67,1,2,4,1
79886,1646,2,91067.39,4,1,4,1
79887,1623,13,64314.0,9,0,1,1
79888,1052,12,13574.79,4,1,4,1
79889,1413,3,61041.5,9,1,1,1
79890,1033,4,85822.1,9,1,0,1
79891,1882,8,78911.72,3,1,2,1
79892,994,1,7505.25,0,0,3,1
79893,1560,9,82185.71,1,1,2,1
79894,1386,8,53923.72,6,0,2,1
79895,76,11,58840.69,2,2,3,1
79896,290,3,59273.68,9,0,2,1
79897,1176,7,46907.8,9,2,0,1
79898,1640,11,93148.58,5,0,1,1
79899,1967,10,35534.84,4,0,3,1
79900,284,6,26821.64,7,0,1,1
79901,1618,0,1201.68,2,1,4,1
79902,1875,12,49402.98,1,2,1,1
79903,782,1,24473.06,5,2,2,1
79904,1036,13,24325.57,4,1,4,1
79905,1113,8,63108.63,4,2,3,1
79906,305,4,54652.17,9,2,4,1
79907,1448,9,18831.34,5,0,2,1
79908,854,4,1759.65,5,1,4,1
79909,1140,14,34967.94,7,0,3,1
79910,629,8,26047.71,7,1,4,1
79911,461,1,20596.14,3,0,1,1
79912,93,5,30588.29,8,0,1,1
79913,172,12,62838.43,3,0,4,1
79914,1633,11,57879.86,5,0,3,1
79915,1807,1,66042.22,1,2,4,1
79916,1339,12,95031.2,3,0,2,1
79917,261,2,95797.53,3,0,2,1
79918,1439,8,71224.9,7,2,0,1
79919,931,1,48362.62,7,1,3,1
79920,636,13,50066.95,7,1,2,1
79921,1160,11,89508.71,8,2,1,1
79922,1673,6,49345.74,3,1,4,1
79923,565,4,98409.11,1,2,2,1
79924,5,7,56463.76,6,1,0,1
79925,1666,0,89582.61,4,1,3,1
79926,4,6,16883.26,3,2,4,1
79927,1640,3,52093.37,7,1,0,1
79928,1377,14,51483.28,2,0,4,1
79929,739,8,13040.74,3,0,4,1
79930,424,9,8687.43,3,0,3,1
79931,1372,14,36596.27,1,0,0,1
79932,1316,3,62877.11,6,0,3,1
79933,692,0,89098.48,2,0,2,1
79934,13,7,69180.85,0,1,3,1
79935,1857,1,24369.04,3,2,1,1
79936,359,8,85711.12,1,0,0,1
79937,991,10,76215.34,9,2,1,1
79938,971,10,87475.62,8,0,2,1
79939,2,7,26807.05,8,0,4,1
79940,155,5,34958.78,5,2,4,1
79941,1262,4,29962.64,1,0,2,1
79942,219,12,23510.78,2,1,3,1
79943,1578,1,10753.98,9,2,3,1
79944,1173,9,81969.5,8,0,4,1
79945,1676,12,66289.35,3,0,0,1
79946,138,3,63021.21,4,1,4,1
79947,1610,1,16381.26,2,2,3,1
79948,1117,4,81597.42,8,0,2,1
79949,1052,7,98138.52,3,0,1,1
79950,185,12,98617.82,6,1,2,1
79951,741,4,14370.7,1,2,4,1
79952,719,10,44594.2,9,1,2,1
79953,208,10,50008.39,5,2,1,1
79954,1330,8,47458.61,7,0,1,1
79955,978,1,89103.26,0,2,1,1
79956,995,7,41744.12,4,2,0,1
79957,1198,10,23655.13,1,1,4,1
79958,1880,5,50609.41,8,1,2,1
79959,156,9,71740.1,2,0,1,1
79960,1688,13,68982.23,7,2,1,1
79961,1670,8,51806.35,9,0,0,1
79962,767,0,44274.94,2,0,3,1
79963,987,3,35178.49,9,0,4,1
79964,794,1,59767.27,0,1,2,1
79965,858,7,20433.6,9,0,2,1
79966,768,0,13075.96,1,0,3,1
79967,1642,1,71872.74,8,2,2,1
79968,871,5,24589.4,5,2,3,1
79969,1066,3,63158.12,5,1,3,1
79970,1558,4,45875.92,9,0,1,1
79971,607,6,46835.38,8,0,3,1
79972,85,1,41898.17,5,1,3,1
79973,1592,2,66644.07,0,1,1,1
79974,262,12,30651.17,4,1,1,1
79975,235,5,47967.71,0,1,0,1
79976,666,4,89247.98,8,2,4,1
79977,220,13,38945.08,3,1,3,1
79978,221,4,23907.38,5,1,0,1
79979,1280,1,92507.2,9,0,1,1
79980,1745,13,719.11,5,1,1,1
79981,286,1,98026.32,9,2,2,1
79982,366,0,12169.31,5,2,3,1
79983,465,11,76975.44,8,0,4,1
79984,1204,1,13938.84,6,0,2,1
79985,1599,2,8750.81,3,1,0,1
79986,1147,3,21718.15,5,1,4,1
79987,1326,10,95226.49,2,1,2,1
79988,1958,13,96493.21,6,2,4,1
79989,168,3,53651.67,6,0,3,1
79990,1575,2,93227.37,6,0,4,1
79991,93,10,95332.1,4,0,0,1
79992,311,4,7230.6,1,0,3,1
79993,731,1,48534.21,8,1,2,1
79994,598,8,85995.47,2,0,2,1
79995,1302,8,51841.36,4,2,4,1
79996,1663,6,11953.69,4,1,4,1
79997,552,13,75350.03,7,2,0,1
79998,1454,7,26074.91,9,1,2,1
79999,1936,5,26276.92,8,2,3,1
80000,683,3,35613.17,1,1,0,1
